Fornavne til mænd pr. 1. januar 2013

Navn	ANTAL
HANS-KRISTIAN	51
JENS-JØRN	51
JEROME	51
LATIF	51
MARTYNAS	51
MAZEN	51
RAMON	51
SULEJMAN	51
WASEEM	51
ZAFER	51
ALEXIS	50
ALPER	50
ATILA	50
CEVDET	50
EDGARAS	50
EDGARS	50
EGE	50
ERTUGRUL	50
EWALD	50
ISMAEL	50
JAKE	50
JAY	50
JOGVAN	50
JULIO	50
MATT	50
MIODRAG	50
PRINCE	50
REDA	50
SALOMON	50
TALAL	50
TEO	50
UFUK	50
VASYL	50
WASIM	50
WILLAS	50
ARUN	49
CAFER	49
CYRIL	49
DAUD	49
DMITRI	49
EIRIK	49
ENZO	49
ERNESTO	49
EVEN	49
FLEMING	49
GABOR	49
IZZET	49
JOSIP	49
LUCCA	49
MEHRAN	49
SHAYAN	49
SIGURDUR	49
TAI	49
TAMAS	49
TEVFIK	49
ULRICK	49
WAGNER	49
BEHZAD	48
BJØRK	48
CESAR	48
CLAUDIU	48
ELMO	48
ELON	48
FILIPPO	48
FUAT	48
GEORGES	48
IHAB	48
JOHNAS	48
JUN	48
LOTHAR	48
MAIK	48
MATHIEU	48
MAXIME	48
MIHAIL	48
MUAMMER	48
NADIR	48
NAEEM	48
OMRAN	48
SETH	48
SIEGFRIED	48
STIIG	48
TADAS	48
THIAS	48
TRUELS	48
UVE	48
VEDAT	48
ABDELLAH	47
ADEEL	47
AFRIM	47
AJMAL	47
ASHKAN	47
BAHRAM	47
CHADI	47
DALIBOR	47
DUNCAN	47
DZEVAD	47
ELVEDIN	47
HAITHAM	47
HAMPUS	47
KARI	47
KRESTIAN	47
LAITH	47
LUC	47
MAURICE	47
MIRALEM	47
NADIM	47
NUSRET	47
RICKO	47
SERGEY	47
TAHSIN	47
TALHA	47
THAI	47
THIERRY	47
VALON	47
YASER	47
ABDELAZIZ	46
AGIM	46
ALEKSANDRS	46
ALLEN	46
BOAS	46
BOGUSLAW	46
FAIK	46
FARZAD	46
FRANCO	46
GIEDRIUS	46
JEF	46
LAUNY	46
LUIGI	46
MUHARREM	46
NEBOJSA	46
NOUR	46
OLI	46
RAMESH	46
SEBASTIEN	46
SERGIU	46
TAMER	46
TURAN	46
VIET	46
VIOREL	46
ZACHARY	46
ZLATAN	46
ALFREDO	45
ANDREY	45
CALEB	45
ILIJA	45
IVO	45
JÁKUP	45
KRISTOPHER	45
LJUBISA	45
MAGNI	45
MAX-EMIL	45
NAJIB	45
NAZIM	45
NAZMI	45
PÅL	45
REX	45
RICCARDO	45
SALAR	45
SAMEER	45
SEZER	45
SIGURÐUR	45
SUAT	45
USAMA	45
YASSINE	45
ADHAM	44
AIDAN	44
ARAS	44
ARVIN	44
ASGHAR	44
AVNI	44
BIRGIR	44
BRODER	44
CLAUDE	44
CSABA	44
GUSTAF	44
HALIS	44
IRVING	44
JANNIC	44
JAVAD	44
KRISTINN	44
LUCKAS	44
MARCELO	44
MIKHAIL	44
MIMOUN	44
MINIK	44
MOHD	44
MUHAMAD	44
MUSTAFE	44
NURETTIN	44
PHI	44
RENEE	44
SAIM	44
SAXO	44
TANER	44
TIBOR	44
TREVOR	44
YANG	44
ZIJAD	44
AHSAN	43
ALMIN	43
ANDRÈ	43
ANDRIS	43
ANGUS	43
BENEDIKT	43
CONNOR	43
ELTON	43
ENSAR	43
FATMIR	43
FEHMI	43
HAMDI	43
ILIR	43
JAMA	43
JAMSHID	43
JARLE	43
JESUS	43
KORNELIUS	43
LEWIS	43
MALDE	43
MOHAMOUD	43
MOUSTAFA	43
MUAMER	43
MØLLER	43
OLEKSII	43
QASIM	43
REFIK	43
SERGEJ	43
STEPHANE	43
TAU	43
TUDOR	43
ÜNAL	43
YURIY	43
AKIN	42
ALBAN	42
BALDUR	42
BERKAN	42
BOJAN	42
BRANKO	42
CEZARY	42
EIVIN	42
ELIS	42
ENOK	42
GINTARAS	42
GODTFRED	42
HARDING	42
HJALTI	42
JENS-OTTO	42
KAWA	42
KRISTIJAN	42
KUBILAY	42
MARCELLO	42
MIN	42
MIRCEA	42
MLADEN	42
MOJTABA	42
NUNO	42
RAAD	42
RAJESH	42
RIDVAN	42
ROBERTAS	42
SANDY	42
SON	42
TERENCE	42
THIEN	42
XIN	42
ABDULAZIZ	41
ARBEN	41
AYUUB	41
BRUCE	41
CATO	41
DUNG	41
EMILE	41
GREGOR	41
HALLUR	41
HARTMUT	41
IFTIKHAR	41
ISAM	41
JANICH	41
JAVED	41
JØRG	41
KELLY	41
KURTH	41
LEOPOLD	41
LIRIDON	41
MASTER	41
MAXIMUS	41
MAZHAR	41
MICHAIL	41
MIRAC	41
PANAGIOTIS	41
PAVLO	41
PIETRO	41
RABIH	41
RENATO	41
SAULIUS	41
SERIF	41
STEFÁN	41
STEVAN	41
SULAIMAN	41
THEODORE	41
WISAM	41
WITOLD	41
ABDESLAM	40
ABDIRASHID	40
ASMIR	40
BASIL	40
BRANISLAV	40
DANYAL	40
DRAGISA	40
DRITON	40
GHOLAMREZA	40
HUXI	40
JOHN-ERIK	40
KIERAN	40
LÁSZLÓ	40
LUCIANO	40
NIZAR	40
RICARD	40
RICHO	40
RUI	40
SAEID	40
SINA	40
SOLOMON	40
TURGAY	40
WICTOR	40
YALCIN	40
YVES	40
ZDZISLAW	40
ZEESHAN	40
ÖZKAN	40
ABID	39
ARSHAD	39
ARYAN	39
AURIMAS	39
BENT-OLE	39
BERKAY	39
BRANDON	39
COSTEL	39
CUONG	39
DENYS	39
DEVRAN	39
DIAN	39
EDMOND	39
ERDEM	39
FADEL	39
GIDEON	39
GUILLERMO	39
HANS-KURT	39
HAZIM	39
IGNACIO	39
JACKY	39
JASIN	39
JÓGVAN	39
KESTUTIS	39
LAUE	39
MAHAMUD	39
MICH	39
MICHLAS	39
NAZIR	39
NIKO	39
OWEN	39
RIKKI	39
RIZWAN	39
SAJID	39
SANDI	39
THEISS	39
THOKE	39
VLADISLAV	39
ABDINASIR	38
ABDIRIZAK	38
ABDOL	38
ADI	38
AKIF	38
ARNTH	38
AWAIS	38
CLIFFORD	38
DAHIR	38
DANA	38
DANIYAL	38
EDIS	38
GIACOMO	38
GIORGIO	38
IGNAS	38
JEAN-PIERRE	38
JÓHANN	38
KRISHNA	38
KRISTER	38
KRISTJÁN	38
LUAN	38
MAZLUM	38
MICKEL	38
NAM	38
NASIM	38
NELSON	38
NICAS	38
PREDRAG	38
REMY	38
SANDRO	38
SERGEJS	38
SHAH	38
TEDDI	38
VOLMER	38
WLADYSLAW	38
YU	38
ZAFAR	38
ZEAN	38
ØYSTEIN	38
ABD	37
AFSHIN	37
ANDRI	37
ARNDT	37
AUDRIUS	37
BAHMAN	37
BASSEM	37
BENEDICT	37
BESNIK	37
BRENDAN	37
CAMERON	37
CARL-GUSTAV	37
CASPIAN	37
DAVUT	37
DERVIS	37
DURSUN	37
EDVINAS	37
ERAY	37
FAHRUDIN	37
FARES	37
ILKER	37
IMMANUEL	37
IMRE	37
JAHN	37
JUNAID	37
JURI	37
KÁRI	37
LIVIU	37
MAGNÚS	37
MAKS	37
MARTHIN	37
MELIK	37
MURAD	37
PAVIA	37
PERRY	37
PETRUS	37
POVILAS	37
ROMAIN	37
SABAHUDIN	37
SABIT	37
SANTIAGO	37
SEFIK	37
SERHIY	37
SIMEN	37
SIMONE	37
SRDJAN	37
TARAS	37
TIEN	37
VILBERT	37
VLADYSLAV	37
WAHID	37
WILFRIED	37
YAN	37
AIMAN	36
ALEM	36
ALPEREN	36
ANTONIUS	36
ASMUND	36
BADER	36
DAVE	36
EGZON	36
EVALDAS	36
FATHI	36
FLORENT	36
HANNES	36
HAO	36
HAROLD	36
HASHEM	36
HASIB	36
HILMI	36
HOTHER	36
IONEL	36
JENS-OVE	36
JEP	36
LAS	36
MIKKO	36
MILE	36
OSWALD	36
RIFAT	36
SHOAIB	36
STURE	36
TIMUR	36
WAQAR	36
WAYNE	36
ABDIRISAK	35
ABSALON	35
AFTAB	35
BASHKIM	35
BATTAL	35
BORISLAV	35
BURIM	35
CARL-AAGE	35
CETIN	35
CHRISTOF	35
DAINIUS	35
DENI	35
FAHRI	35
FERDI	35
FRANKLIN	35
HANS-HENNING	35
HANS-OTTO	35
HILBERT	35
HUSAM	35
IVICA	35
JAYDEN	35
JEROEN	35
JÓNAS	35
JØREN	35
KHURRAM	35
KRÆN	35
LENNIE	35
MAURO	35
MICKIE	35
MIECZYSLAW	35
MIKLOS	35
MILORAD	35
MORAD	35
MUHSIN	35
NGUYEN	35
NIYAZI	35
OLEKSIY	35
OUSSAMA	35
PALL	35
RAED	35
RAHMAN	35
RAHUL	35
RAMUNAS	35
SEYIT	35
SEZGIN	35
SINISA	35
SLAVKO	35
THANG	35
TOBY	35
TUMMAS	35
URBAN	35
YÜKSEL	35
ÖZCAN	35
AGRON	34
AJAY	34
ALDO	34
ARUNAS	34
ATEF	34
DOMENICO	34
DOVYDAS	34
ELOF	34
ERICK	34
EUGENE	34
EYÜP	34
FAYSAL	34
GUÐMUNDUR	34
HAMZAH	34
HANS-ULRIK	34
HARALDUR	34
ISHAQ	34
JENS-MARTIN	34
JENS-ULRIK	34
JÓHAN	34
KARAR	34
MIAN	34
MILES	34
MING	34
MITCHELL	34
MOURAD	34
NAZIF	34
PERCY	34
POUL-HENRIK	34
RAY	34
REINHOLDT	34
RICK	34
RICKIE	34
ROKAS	34
RÚNI	34
RÜDIGER	34
SANG	34
SENOL	34
SHARIF	34
SUBHAN	34
TALAT	34
TED	34
TORRY	34
VALDAS	34
VALENTINO	34
VESELIN	34
AL	33
ARIEL	33
ARNFRED	33
ÁRNI	33
ASTON	33
AYAZ	33
AYKUT	33
BEHNAM	33
BENNIE	33
BERNHARDT	33
BRIAND	33
CHAN	33
EGILL	33
EIRIKUR	33
ELIOT	33
EWAN	33
FABRICE	33
FAZAL	33
FERID	33
GÜRKAN	33
HANS-WERNER	33
HEMMING	33
HRISTO	33
IAIN	33
IRAJ	33
JIAN	33
JOCHEN	33
JOS	33
JUSTUS	33
KLEMENT	33
LEI	33
MUKHTAR	33
OLIWER	33
OTHMAN	33
PÁLL	33
PLAMEN	33
PÆTUR	33
RANE	33
RIZA	33
RON	33
SANJIN	33
SAXE	33
TAJS	33
TAMÁS	33
TIAS	33
VIJAY	33
YAHYE	33
YOUNIS	33
YOUSUF	33
ØIVIND	33
ABDIKARIM	32
ADAN	32
ANSGAR	32
BAHRI	32
BAO	32
BASEL	32
DAVOR	32
DEEPAK	32
DRES	32
DURMUS	32
DZENAN	32
FAHED	32
HARI	32
JOAN	32
KEM	32
KIMMY	32
LAZAR	32
LIAN	32
LJUBOMIR	32
LOGAN	32
MASSOUD	32
MICO	32
MILOSZ	32
MIO	32
MORRIS	32
MOURITS	32
MYKHAILO	32
ÓLAFUR	32
RAMZI	32
REMIGIJUS	32
ROSS	32
SARDAR	32
SAW	32
SHAHAB	32
SIGMUND	32
SONER	32
SUNIL	32
SURESH	32
SVEN-AAGE	32
SVENNE	32
TEKIN	32
VU	32
WANDY	32
WILBERT	32
YI	32
ABAS	31
ALEXEI	31
AMR	31
ANDRIAS	31
ARDIT	31
AUNG	31
BENDY	31
BERGUR	31
BRAM	31
CARL-HENRIK	31
CUNO	31
DAVUD	31
DZEMAL	31
ELIJAH	31
ESAT	31
FARAMARZ	31
FARSHAD	31
FINNI	31
GISLI	31
HAMAD	31
HANS-JOACHIM	31
HEIN	31
HJARNE	31
HOWARD	31
INGMAR	31
INUK	31
IVAYLO	31
JALIL	31
JURAJ	31
JØRN-ERIK	31
KENNETT	31
KRISTAPS	31
KYLE	31
MATAS	31
MAURIZIO	31
MEHO	31
MICKAEL	31
MICKE	31
NIK	31
RANI	31
RODI	31
ROHAN	31
SAMED	31
SAQIB	31
SERDAL	31
SERGEI	31
SIAMAK	31
SIDNEY	31
SILVIU	31
SMAIL	31
STAVROS	31
TODOR	31
TOPPER	31
TRI	31
TRUONG	31
VILIUS	31
VITALIJUS	31
YOUNAS	31
ZAHER	31
ABDILLAHI	30
ALEXSANDER	30
ARMAND	30
ASSAD	30
AVDO	30
BASHAR	30
BENOIT	30
BJARNO	30
BLERIM	30
BRADLEY	30
BRETT	30
CANER	30
CEBRAIL	30
CLAUDI	30
CLEMEN	30
DANIELL	30
DAVY	30
DIETMAR	30
ETIENNE	30
FRANKIE	30
GERDT	30
GHAZI	30
GYULA	30
GØKHAN	30
HALLDOR	30
HAMSA	30
HAUGE	30
IHOR	30
JAAFAR	30
JUSTINAS	30
KAZEM	30
KJETIL	30
LI	30
LYKKE	30
MAKSYMILIAN	30
MANSOOR	30
MATTHÆUS	30
MENSUR	30
NEMANJA	30
PARLY	30
PETR	30
PHUC	30
REHAN	30
REINHOLD	30
RENAS	30
RIMANTAS	30
RUDOLPH	30
SAKARIAS	30
SAKARIYE	30
SALEEM	30
SALKO	30
SANJAY	30
SARMAD	30
SLAVISA	30
SUNNY	30
SÖREN	30
TAYFUN	30
TORSTEIN	30
VADIM	30
WAHEED	30
WILLIE	30
ABDELLATIF	29
ABDULKARIM	29
ABDURAHMAN	29
ADRIANO	29
AGNAR	29
ALAND	29
ARMANDO	29
ARSLAN	29
ATHANASIOS	29
CEDRIC	29
CLAS	29
DMITRY	29
EDI	29
ELDAR	29
ELIAZ	29
EMANUELE	29
ERTAN	29
FRITHJOF	29
GARETH	29
HANS-MARTIN	29
HAUKE	29
HAZEM	29
HEJNE	29
JAROSLAV	29
JENS-AAGE	29
JETMIR	29
JIRI	29
JÓHANNES	29
JONES	29
JOOST	29
KAMBIZ	29
KLAUS-JØRGEN	29
KNUD-AAGE	29
LEONHARD	29
LORENTZ	29
LUTZ	29
MADS-CHRISTIAN	29
MARIS	29
MATTHIS	29
MIKEY	29
MUHAMET	29
MUJO	29
NAZAR	29
NICKO	29
NIELS-AAGE	29
NILS-ERIK	29
QAMAR	29
RAZA	29
RICARDAS	29
RIDWAN	29
ROLANDAS	29
SONNICH	29
STIVEN	29
SZABOLCS	29
TAM	29
THONY	29
TIHOMIR	29
TOMMIE	29
TORLEIF	29
VARNY	29
ZAHIR	29
ABDELKARIM	28
ABDOLLAH	28
ABDULAH	28
ABU	28
ADRIEN	28
AMIL	28
AMOS	28
ARENT	28
ARTURO	28
ASHLEY	28
AZHAR	28
BART	28
BERNER	28
CAMILO	28
CARL-OTTO	28
CAY	28
DANIIL	28
DAWOOD	28
DELSHAD	28
DEXTER	28
DOMINIQUE	28
FABRIZIO	28
FERAS	28
FINNUR	28
GANI	28
HENRICH	28
HERI	28
ILJA	28
INGI	28
JACOBUS	28
JENS-JACOB	28
JONN	28
JOSH	28
JOSUA	28
KAREL	28
KARL-AAGE	28
KORAY	28
LAI	28
LAURYNAS	28
LUQMAN	28
MASOOD	28
MURTAZA	28
NAJIBULLAH	28
NASSIM	28
NIELS-OVE	28
NIKOLEJ	28
NUKA	28
OLAFUR	28
RADOSLAV	28
RICKEY	28
ROAN	28
SADEK	28
SAHAND	28
SERCAN	28
SHARMARKE	28
SILLAS	28
SINDRI	28
SNORRI	28
STENER	28
TEITUR	28
THERKILD	28
TYLER	28
ZARKO	28
ZDRAVKO	28
ZOLTÁN	28
ZYGMUNT	28
ABSHIR	27
ABUKAR	27
ADIN	27
ANDRÁS	27
ANDREJS	27
ANDRÉS	27
ARIA	27
ARNEL	27
ARTIN	27
ASHOK	27
ATAKAN	27
BASIM	27
BEDRI	27
BELMIN	27
BERNTH	27
BUJAR	27
CLAUS-JØRGEN	27
CORNEL	27
DARA	27
DESMOND	27
DJORDJE	27
DONG	27
DONNY	27
ELMIR	27
ENDRIT	27
ESSAM	27
FAHIM	27
GIAN	27
GINO	27
GRANT	27
HALIM	27
HAMSE	27
HARDI	27
HAVAL	27
IDRIZ	27
JANNIS	27
JUNIOR	27
JUSTAS	27
KHANH	27
KHOSROW	27
KLAS	27
KLAUS-DIETER	27
KRISTOF	27
LAMIN	27
LIONEL	27
LIRIM	27
MERVAN	27
NABEEL	27
NECMETTIN	27
NIDAL	27
OLOF	27
PHONG	27
RASIT	27
RAVI	27
RENNY	27
ROBBIN	27
SABIR	27
SAHIL	27
SAIT	27
SALIK	27
SANTINO	27
SAVAS	27
SERGE	27
SEVKET	27
SHAHBAZ	27
SHEIKH	27
SIGGI	27
SOFIAN	27
SULEIMAN	27
TERRY	27
VASIL	27
YAROSLAV	27
YONES	27
YUNIS	27
ZANA	27
ZESHAN	27
ZIYAD	27
AAMIR	26
ABDERRAHMANE	26
AGGE	26
AMAN	26
ANNAS	26
ANTANAS	26
ARJUN	26
ARSALAN	26
ASADULLAH	26
BARDUR	26
BAWI	26
BERK	26
CHARLI	26
CIM	26
DOGUKAN	26
DUSTIN	26
ELMIN	26
ELYAS	26
ERLAN	26
FAYEZ	26
FETHI	26
FRANCISCUS	26
FRIDTJOF	26
GÁBOR	26
GIANLUCA	26
GIULIO	26
HAMMAD	26
HJALMER	26
HUSO	26
IBRO	26
IEVGENII	26
IMTIAZ	26
ISTVÁN	26
JETON	26
JONAH	26
KARL-OTTO	26
KASPARS	26
KEEN	26
KENNO	26
KION	26
KIRILL	26
LAM	26
LASS	26
LAURENTIU	26
LUCAZ	26
MAURICIO	26
MAURITS	26
MIKKAS	26
NAIL	26
NAVEEN	26
NEBI	26
NEO	26
OCTAVIAN	26
OLFERT	26
RIJAD	26
SADIQ	26
SALVADOR	26
SAMY	26
SANTOSH	26
SEFER	26
SHABAN	26
SOHEIL	26
STELLAN	26
TAMIM	26
TIN	26
TRAVIS	26
WAI	26
WLODZIMIERZ	26
YANN	26
YILDIRIM	26
ZENON	26
ABDIAZIZ	25
ARAZ	25
ARMEND	25
ARNAUD	25
ATLAS	25
AWAD	25
BERDAN	25
BIJAN	25
BIROL	25
DORIN	25
ETEM	25
FAIZ	25
FALAH	25
FALK	25
FAROOQ	25
FATON	25
FAWAZ	25
FRANCISZEK	25
GABRIELE	25
GATIS	25
HALID	25
HASNAIN	25
HATEM	25
HAYDER	25
INGVARDT	25
JACKI	25
JASPAR	25
JENS-EMIL	25
JENS-JAKOB	25
JIN	25
JOAQUIN	25
JUDE	25
JUHL	25
JUNES	25
JUSSI	25
KIEHN	25
KIRIL	25
LIAQAT	25
MATHEW	25
MECIT	25
MERGIM	25
MILENKO	25
MOHANNAD	25
MOHSIN	25
MOKHTAR	25
MOSTAPHA	25
MUSHTAQ	25
MÜCAHIT	25
NICOLEI	25
NIJAZ	25
NJORD	25
OLLIVER	25
RAS	25
RESAT	25
RIDA	25
RÓBERT	25
RUDDY	25
RUSSELL	25
SEREF	25
SIAVASH	25
SULEYMAN	25
SVEINN	25
SØREN-PETER	25
TIAGO	25
TILL	25
UMAIR	25
WAIL	25
WARNY	25
WESLEY	25
WILHELMUS	25
WILMER	25
YAHIA	25
YAMA	25
YUSSUF	25
ZACK	25
ABDULQADIR	24
ADEN	24
ÁGÚST	24
AKI	24
ANAKIN	24
ARLIND	24
BABAR	24
BAHA	24
BAKIR	24
BALAZS	24
BALTHAZAR	24
BERNDT	24
BODO	24
CAMIL	24
CEBASTIAN	24
CHAUDHRY	24
CIAN	24
CLINT	24
CZESLAW	24
DAGUR	24
DAVIS	24
DRISS	24
EBUBEKIR	24
ELMEDIN	24
ERLEND	24
ERNAD	24
EUGENIUSZ	24
FAROUK	24
FRITJOF	24
GERMAN	24
GULED	24
HAGBARD	24
HAISSAM	24
HANAD	24
HANS-GEORG	24
HAYRETTIN	24
IEVGEN	24
JENS-PEDER	24
JOACIM	24
KARL-HENRIK	24
KIELD	24
KIRAN	24
KRISTOFER	24
LEONID	24
LINDHARDT	24
MAARTEN	24
MAC	24
MALICK	24
MATHEUS	24
MATIS	24
MAXWELL	24
MICAH	24
MIKEL	24
MIRZET	24
MONIR	24
MOSHE	24
MUSTAF	24
NEZIR	24
NICOLAY	24
NOUREDDINE	24
OLCAY	24
OLEH	24
ÓLI	24
OLLE	24
PAULUS	24
PEDRAM	24
PENG	24
QAIS	24
RAFET	24
RANDY	24
SAMIM	24
SEIER	24
SHAN	24
SHERIF	24
SIGVARD	24
SIMUN	24
SIVAKUMAR	24
STEFF	24
STEWART	24
STOYAN	24
SVERRI	24
TAHER	24
THEJS	24
VICENTE	24
VITTORIO	24
YACQUB	24
YONG	24
YÜCEL	24
ZILVINAS	24
ZULFIQAR	24
ABDERRAHIM	23
ABDIQANI	23
ALASTAIR	23
ALGIRDAS	23
ANTONINO	23
APUTSIAQ	23
ARNAS	23
ASAAD	23
BAHATTIN	23
BELA	23
BILLAL	23
BINH	23
BRAGE	23
BRYNJAR	23
CHUN	23
CLIVE	23
DANUT	23
DANY	23
DEIVIDAS	23
DEVRIM	23
DIDIER	23
DILAN	23
DRAGOMIR	23
EBERT	23
FARAZ	23
FAWAD	23
FRÉDÉRIC	23
GARRY	23
GAZMEND	23
GERARDUS	23
GERGELY	23
GIANNI	23
GIL	23
GOKHAN	23
GÜRSEL	23
HALDOR	23
HANIFI	23
HASIM	23
HAYATI	23
HIWA	23
HUSSIEN	23
IAROSLAV	23
IGORS	23
IJAZ	23
ILAN	23
JABER	23
JAVID	23
KHADAR	23
KOFI	23
KRISTÓFER	23
KWAME	23
LUIZ	23
MARTEN	23
MARTINO	23
MOUSA	23
MOUSTAPHA	23
MULLA	23
NATAN	23
NESTOR	23
NICCO	23
NIKAS	23
PÉTER	23
PETROS	23
POULI	23
PRAKASH	23
RADOVAN	23
RAID	23
RAJ	23
RAKESH	23
REDZEP	23
SAFA	23
SAHEL	23
SEFA	23
SINUS	23
SIRWAN	23
SOHRAB	23
TAJ	23
TAREQ	23
TEM	23
TORKEL	23
URS	23
VANG	23
VEDRAN	23
VIACHESLAV	23
VIVEK	23
WINSTON	23
XIAO	23
ZAIM	23
ABDELMAJID	22
ABUBAKAR	22
AIDEN	22
AKHTAR	22
ALA	22
AREF	22
ARMEN	22
AYAN	22
BORA	22
BORYS	22
BRANDUR	22
CHANG	22
DANJAL	22
DAVOUD	22
DINESH	22
DURAN	22
EJLERT	22
ELUF	22
EMRAN	22
ERLIND	22
EVANGELOS	22
FILIPE	22
FRANCH	22
GALIP	22
GÜNAY	22
GZIM	22
HABIBULLAH	22
HANUS	22
HEIKKI	22
HUGH	22
ILIA	22
INUNNGUAQ	22
IYAD	22
JAYSON	22
JIA	22
JUEL	22
JULES	22
KALEB	22
KARAM	22
KLAAS	22
LAJOS	22
LARS-CHRISTIAN	22
LEVENTE	22
MANH	22
MANOJ	22
MASSIMILIANO	22
MATHEO	22
MATTHIEU	22
MESUD	22
MYKHAYLO	22
NATHANAEL	22
NICKOLEI	22
NIELS-HENNING	22
NOHR	22
NUH	22
NUR	22
ODDUR	22
ORLANDO	22
PHUOC	22
RADOMIR	22
RAFIK	22
RAIF	22
RAMAN	22
RASOUL	22
RINOR	22
RUPERT	22
SAI	22
SAN	22
SASAN	22
SIMO	22
SKENDER	22
SPENCER	22
STEFANOS	22
SUHAIL	22
SULAYMAN	22
SULEMAN	22
SUNI	22
TAVS	22
TØGER	22
VENKATA	22
WARREN	22
YAQUB	22
ZIA	22
ABDELHAMID	21
ABDELRAHMAN	21
ABDIRAHIM	21
ABDUL-RAHMAN	21
ABHISHEK	21
ACHIM	21
ADRIANUS	21
AIGARS	21
ALEKSEJS	21
ALESSIO	21
ALEXEY	21
ALISTAIR	21
ALMEDIN	21
AMEER	21
AN	21
ANATOLIY	21
ARDIAN	21
ARVYDAS	21
BA	21
BAKER	21
BASEM	21
BASRI	21
BECIR	21
BENNET	21
BENT-ERIK	21
BLAZEJ	21
BOAZ	21
BOBAN	21
CAMILLO	21
COLUMBUS	21
DANISH	21
DARWIN	21
DAT	21
DMITRIJS	21
DOGUS	21
EHAB	21
EMAL	21
EMILIAN	21
ERGÜN	21
EYUP	21
FEHIM	21
FERIT	21
FOAD	21
GERARDO	21
GILLES	21
GÜVEN	21
HAFIZ	21
ILHAMI	21
IMAN	21
IMER	21
JELLE	21
JEREMIAS	21
JERRIK	21
JOAQUIM	21
JOOS	21
JORIS	21
JÓZEF	21
JÖRN	21
KARWAN	21
KHURAM	21
KOLJA	21
KRISZTIAN	21
LAURI	21
LEIVUR	21
LUDOVIC	21
MARIN	21
MATHÆUS	21
MEVLUDIN	21
MIRO	21
MOHANAD	21
MUNIB	21
MUSAB	21
MUZAFER	21
NEMO	21
OLAVUR	21
OMED	21
PETRO	21
PÉTUR	21
PONTUS	21
POVL-ERIK	21
QUENTIN	21
RADWAN	21
RAMO	21
RASHAD	21
REXHEP	21
ROCKY	21
RODNEY	21
RUNAR	21
SADEGH	21
SAED	21
SAKIB	21
SAKIR	21
SALI	21
SANDEEP	21
SARUNAS	21
SEBAHATTIN	21
SELMAN	21
SERVAN	21
SHERAZ	21
SHUAIB	21
SIMONAS	21
SORAN	21
SPYRIDON	21
TALEB	21
TOMÁS	21
TOMMASO	21
VELIMIR	21
VISHAL	21
VURAL	21
WALI	21
WILLE	21
WILSON	21
WOLF	21
YASSIR	21
YAW	21
ZEBASTIAN	21
ZETH	21
ZIMON	21
ZUBAIR	21
ÖNDER	21
ABDELKRIM	20
AMINE	20
AMRIT	20
ANTONIOS	20
ASLE	20
ATA	20
BAKI	20
BEHROUZ	20
BERTRAND	20
BOTAN	20
BØGILD	20
CILIUS	20
CONOR	20
CUNG	20
CÖMERT	20
DIAKO	20
DOMAS	20
DRAGO	20
DRAGOSLAV	20
DRILON	20
EBU	20
ECKHARD	20
ELIA	20
ERSAN	20
FAHRETTIN	20
FARIBORZ	20
FLAMUR	20
GYTIS	20
HAJI	20
HALLDÓR	20
HAMDIJA	20
HAMIDREZA	20
HARRI	20
HASEEB	20
HASSEN	20
HAUKUR	20
HEDIN	20
HOUSSAM	20
HUGIN	20
HÅKAN	20
HÅVARD	20
IMDAT	20
INGEMAN	20
JAN-OLE	20
JEAN-CLAUDE	20
JURIJ	20
KADRI	20
KAREEM	20
KENNITH	20
KEYVAN	20
KIMMO	20
KLEMENS	20
LARBI	20
LARS-JØRGEN	20
LAURENCE	20
LUKAZ	20
LUTFI	20
MEDIN	20
M'HAMED	20
MICHAELL	20
MUTLU	20
NANA	20
NAWZAD	20
NICH	20
NICKIE	20
NIELS-OTTO	20
NIELS-ULRIK	20
NIKODEM	20
NOJUS	20
NOMAN	20
NORD	20
OTTAR	20
PATRIC	20
PATRICIO	20
PER-HENRIK	20
PEYMAN	20
RAFI	20
RAIMO	20
RANKO	20
REMUS	20
RIAZ	20
RONAS	20
SÉBASTIEN	20
SEMSETTIN	20
SEYFETTIN	20
SHAHROKH	20
SHERVIN	20
SILAZ	20
SIYAR	20
SOBHI	20
STAFFAN	20
TANVEER	20
THONNY	20
TODD	20
UNI	20
URI	20
VALDIMAR	20
VANJA	20
VEDAD	20
VICKTOR	20
WESAM	20
WISTI	20
YORDAN	20
YURI	20
ZAHEER	20
ABDIMALIK	19
ABDOLREZA	19
ACHRAF	19
ADITYA	19
AIDAS	19
ALEXANDR	19
ALTIN	19
ARTAN	19
ARTIS	19
ARTON	19
ASGE	19
AUGUSTIN	19
AZAAN	19
BERKANT	19
BERTHRAM	19
BIN	19
BULDUK	19
BULLER	19
CEVAT	19
CHEN	19
CIANO	19
CIHAT	19
CLARK	19
CRISTIANO	19
CÜNEYT	19
DALE	19
DÁNIEL	19
DÁVID	19
DAVOOD	19
DERRICK	19
EDRIS	19
EMMANOUIL	19
ERVIND	19
FARDIN	19
FARSHID	19
FAWZI	19
FELIKS	19
FENG	19
FIKRI	19
FISNIK	19
FREDIE	19
GYNTER	19
GYÖRGY	19
GÖSTA	19
HANS-AAGE	19
HANS-JACOB	19
HANS-PEDER	19
HLYNUR	19
HOSSAM	19
ILIE	19
IRVIN	19
ISAAK	19
ISMAR	19
JARNE	19
JENS-ARNE	19
JEREMIAH	19
