Fornavne til kvinder pr. 1. januar 2013

Navn	ANTAL
SIVANESWARY	5
SIVASAKTHY	5
SJOUKJE	5
SKIRMANTE	5
SLAWOMIRA	5
SMILJANA	5
SMILLAH	5
SOFIE-MAI	5
SOHAIR	5
SOILE	5
SOLAV	5
SOLJA	5
SOLVEIJ	5
SOMCHIT	5
SOMKHID	5
SOMKIAT	5
SONALI	5
SONAM	5
SOPHIE-EMILIE	5
SORA	5
SOUSSAN	5
SOZ	5
SPELA	5
STACIE	5
STANICA	5
STELUTA	5
STEPHANIA	5
STORM	5
STOYANKA	5
SUDA	5
SUDAPORN	5
SUGANTHI	5
SUGANYA	5
SUH	5
SUHAYLA	5
SUHEDA	5
SUHER	5
SUJATA	5
SUJIN	5
SUKHWINDER	5
SUMATHI	5
SUMEYYA	5
SUNITHA	5
SUPRIYA	5
SURAT	5
SURER	5
SURIYA	5
SUSHILA	5
SUSILA	5
SUSMITA	5
SUTHARSHINI	5
SVALE	5
SVANBORG	5
SWAPNA	5
SWEE	5
SYLVÍA	5
SZABINA	5
SØRINA	5
TABINDA	5
TAHANY	5
TAI	5
TAJANNA	5
TALIN	5
TAMSIN	5
TANVI	5
TARYN	5
TASHIA	5
TAYABA	5
TAYLOR	5
TAYO	5
TEJA	5
TEMENUZHKA	5
TENJA	5
TEZCAN	5
THALE	5
THAMINA	5
THANAA	5
THANCHANOK	5
THANYALAK	5
THARANI	5
THARSHINI	5
THAYA	5
THEKRA	5
THERÉSE	5
THIEU	5
THITIPORN	5
THOA	5
THOMASINE	5
THORNY	5
THUONG	5
TIANNA	5
TIFA	5
TILBE	5
TIMA	5
TINELLA	5
TINNIE	5
TIPHAINE	5
TITICA	5
TITIKA	5
TOI	5
TOMOMI	5
ÞÓRHILDUR	5
TÓRUNN	5
TRICE	5
TSEGA	5
TSZ	5
TULA	5
TYTTE	5
UBOL	5
ULLA-LISE	5
ULLAMAJA	5
ULLA-MARGRETHE	5
UMAIMA	5
UMARA	5
UMRAN	5
URSELA	5
UTHAI	5
UTHAYAKUMARI	5
VAHDETA	5
VALANTINA	5
VALDA	5
VALENCIA	5
VALESKA	5
VALLI	5
VANEEZA	5
VARAPORN	5
VASANTHA	5
VASANTHAMALAR	5
VASFIYE	5
VASILISA	5
VASVA	5
VELINA	5
VELMA	5
VENA	5
VENDELA	5
VENI	5
VERKA	5
VÉRONIQUE	5
VEZIRE	5
VIBS	5
VICTOIRE	5
VICTORINE	5
VICTORIYA	5
VILLIA	5
VINJA	5
VIVEKE	5
VIVIANNA	5
VLADIMIRA	5
VLADLENA	5
WAFIA	5
WAJMA	5
WANNAPA	5
WANTANA	5
WARDAH	5
WEAM	5
WEENA	5
WENDI	5
WENJUN	5
WENNIE	5
WERNA	5
WIJDAN	5
WIJITTRA	5
WIKKI	5
WILAILAK	5
WILLOW	5
WINFRED	5
WIVIE	5
XHEVAHIRE	5
XHEVRIJE	5
XIAORONG	5
XINA	5
XIUZHEN	5
YADIRA	5
YANAN	5
YANI	5
YANJUN	5
YAPRAK	5
YASMIIN	5
YASSMINA	5
YET	5
YINGYING	5
YOHANNA	5
YOUMNA	5
YUI	5
YUKARI	5
YURUB	5
YÜSRA	5
ZABINE	5
ZAGA	5
ZAHEDA	5
ZAHUR	5
ZAIDE	5
ZAKIE	5
ZARGHUNA	5
ZARI	5
ZASJA	5
ZEKRA	5
ZELIJE	5
ZENAN	5
ZENIB	5
ZENIKA	5
ZENITA	5
ZENNURE	5
ZEREN	5
ZESSA	5
ZHALEH	5
ZINET	5
ZISAN	5
ZIVANA	5
ZIZI	5
ZOLA	5
ZONIA	5
ZUBEYDE	5
ZULEKHA	5
AAKRITI	4
AALIYA	4
AANYA	4
ABEGAIL	4
ABER	4
ADEEBA	4
ADEL	4
ADÉLE	4
ADEVIJA	4
ADEVIYE	4
ADINE	4
ADJOA	4
ADOLFINE	4
AGNÈS	4
AGNETTE	4
AGNY	4
AGUEDA	4
AHDIEH	4
AHIDA	4
AILING	4
AILSA	4
AILYN	4
AIMY	4
AIRIN	4
AIRO	4
AISHE	4
AISSATOU	4
AISYAH	4
AITA	4
AIVI	4
AJI	4
AJLIN	4
AJSER	4
AJWA	4
AKA	4
AKEMI	4
AKILA	4
AKSHAYA	4
ALARA	4
ALBERTINA	4
ALEIA	4
ALEMA	4
ALESJA	4
ALETTA	4
ALEZIA	4
ALIDE	4
ALIJANA	4
ALIKI	4
ALLEN	4
ALMILA	4
ALNAZ	4
ALTAF	4
ALTIJANA	4
ALVEENA	4
AMA	4
AMADA	4
AMAIA	4
AMAJA	4
AMALIJA	4
AMARJIT	4
AMELÍA	4
AMMI	4
AMNUAY	4
AMOR	4
AMPHAN	4
AMRIT	4
AMRUTA	4
ANAHI	4
ANAMIKA	4
ANANTHY	4
ANASTASJA	4
ANCHANA	4
ANDJA	4
ANDJELIJA	4
ANDRÉA	4
ANDRIA	4
ANE-DORTE	4
ANELLE	4
ANERAQ	4
ANFAAL	4
ANGELIN	4
ANGELLA	4
ANHAR	4
ANIK	4
ANIKI	4
ANISEH	4
ANISIA	4
ANJULI	4
ANKITA	4
ANLINE	4
ANLIS	4
ANLISE	4
ANLY	4
ANNA-BELLA	4
ANNA-BRITT	4
ANNA-BRITTA	4
ANNA-CECILIA	4
ANNA-FREJA	4
ANNA-KRISTINA	4
ANNALAURA	4
ANNALEA	4
ANNALENA	4
ANNALINE	4
ANNA-LISSE	4
ANNA-MARGRETE	4
ANNA-MARI	4
ANNAMARI	4
ANNAMAYA	4
ANNA-PIA	4
ANNA-VIOLA	4
ANN-BERITH	4
ANN-BETTINA	4
ANNE-CAMILLA	4
ANNE-CARINA	4
ANNE-CATRINE	4
ANNEE	4
ANNE-GERD	4
ANNE-HEDVIG	4
ANNE-JOHANNE	4
ANNE-KRISTIN	4
ANN-ELISE	4
ANNE-LISS	4
ANNELISSE	4
ANNELLA	4
ANNEMAIA	4
ANNEMAJ	4
ANNE-MAREN	4
ANNE-MARY	4
ANNEMIA	4
ANNE-SOFI	4
ANNE-SOPHIA	4
ANNGRETHE	4
ANNI-LISE	4
ANNJEANETT	4
ANNKATRIN	4
ANN-KERSTIN	4
ANN-LISS	4
ANNLOUISE	4
ANN-STINA	4
ANSAM	4
ANTESAR	4
ANTHONETTE	4
ANTIGONI	4
ANTONETHE	4
ANURADHA	4
APHINYA	4
APINYA	4
APOLLINE	4
ARACELLI	4
ARDIJANA	4
AREEYA	4
ARIANN	4
ARMI	4
ARNÓRA	4
AROOSA	4
AROSA	4
ARTHIKA	4
ARTI	4
ARUSA	4
ASHLEE	4
ASHTAR	4
ASINE	4
ÁSLA	4
ASMERET	4
ASNA	4
ASRAH	4
ASSAL	4
ASSIYA	4
ASSIYE	4
ASSMA	4
ASSMAA	4
ASTRA	4
ASTRID-HELENE	4
ASUDE	4
ÁSVØR	4
ATEFA	4
ATIJA	4
ATIQA	4
ATLA	4
AUKSE	4
AVELINA	4
AWESTA	4
AYAA	4
AYANA	4
AYGUL	4
AYOMIDE	4
AZA	4
AZAL	4
AZARI	4
AZEB	4
AZHAAR	4
AZIN	4
AZIZAH	4
BABRA	4
BADEMA	4
BADRI	4
BAHRIYE	4
BAILEY	4
BALQIS	4
BALQISA	4
BANAFSHEH	4
BANAN	4
BANEEN	4
BANYEN	4
BARBA	4
BASHAIR	4
BASSEMA	4
BE	4
BEENA	4
BEFRIN	4
BEGARD	4
BEGIJA	4
BEHJAT	4
BEIBEI	4
BEKE	4
BELÉN	4
BELKIZ	4
BELMINA	4
BENEDETTA	4
BÉNÉDICTE	4
BENGISU	4
BENGÜ	4
BENNED	4
BENTE-MARIE	4
BEREN	4
BERENICE	4
BERI	4
BERIWAN	4
BERTHINE	4
BESJANA	4
BESSI	4
BETTY-MARIE	4
BETZIE	4
BEULAH	4
BHAVANI	4
BIBIANE	4
BILIANA	4
BILQIS	4
BILQUIS	4
BILYANA	4
BINISH	4
BIRGUL	4
BISTRA	4
BITTER	4
BJARMA	4
BJØRDA	4
BJØRGIT	4
BJØRLI	4
BLAGA	4
BLESSINGS	4
BLINERA	4
BOGLARKA	4
BONKA	4
BOON	4
BORGHILDUR	4
BOSA	4
BOUKJE	4
BOUSHRA	4
BOUTAINA	4
BRESHNA	4
BRÍET	4
BRIGITT	4
BRINDUSA	4
BRIVAN	4
BUBPHA	4
BUNCHUAY	4
BUNNY	4
BUSAD	4
CADY	4
CANDIE	4
CANIJE	4
CANJA	4
CANNA	4
CAPELLA	4
CARRY	4
CASJA	4
CATARINE	4
CATHRYN	4
CATI	4
CÁTIA	4
CATINKA	4
CAZIME	4
CECILIE-MARIE	4
CECILLA	4
CECILY	4
CEMRE	4
CERI	4
CERIMA	4
CHAFIKA	4
CHALIDA	4
CHAMA	4
CHAMPA	4
CHAMSA	4
CHANG	4
CHANIA	4
CHANTHIMA	4
CHARIFA	4
CHARISMA	4
CHARISSA	4
CHARITA	4
CHARLYN	4
CHAROLINE	4
CHASMIN	4
CHEILA	4
CHELINE	4
CHEMAN	4
CHENETT	4
CHINH	4
CHINWE	4
CHIRIN	4
CHITA	4
CHITHRA	4
CHIU	4
CHONG	4
CHRISSIE	4
CHRISTIANNA	4
CHRISTINNE	4
CHRYSOULA	4
CHUNG	4
CILEM	4
CILINA	4
CING	4
CINTHYA	4
CISSY	4
CITHA	4
CLAIERE	4
CLÉMENTINE	4
CLÉO	4
CORY	4
COTTA	4
CRINA	4
CRISTIANE	4
CRISTINA-ALEXANDRA	4
CRISTINA-MARIA	4
CUC	4
CVETA	4
CVETANKA	4
CVIJETA	4
DAFINKA	4
DAFNA	4
DAGA	4
DAGRUN	4
DALIAH	4
DALIN	4
DANAH	4
DANIE	4
DANIËLLE	4
DANIRA	4
DANIYA	4
DANOJLA	4
DANUSE	4
DANY	4
DARARAT	4
DASHA	4
DAVORKA	4
DE	4
DEEGA	4
DEEPTI	4
DEIDRE	4
DEISE	4
DELIN	4
DEMILA	4
DENIS	4
DENISSE	4
DENNY	4
DESIREÉ	4
DESSY	4
DETELINA	4
DIÁNA	4
DICKTE	4
DIDAR	4
DIETLIND	4
DIKA	4
DIKRA	4
DILA	4
DILIN	4
DILSAH	4
DILVIN	4
DINEKE	4
DINELA	4
DINKA	4
DISHA	4
DITTA	4
DJENNI	4
DJEVRIJE	4
DJOAN	4
DOA	4
DOMINGA	4
DORETTE	4
DORIA	4
DORNA	4
DORRITT	4
DORTHEE	4
DOUA	4
DRAGUNA	4
DRINE	4
DRÓS	4
DRUSILLA	4
DUANGNET	4
DUHAA	4
DUNA	4
DURSUMA	4
DYNA	4
DZEDIJE	4
DZEHVA	4
DZEJNA	4
DZESIKA	4
DÖRTHE	4
EBYAN	4
EDELWEISS	4
EDIL	4
EFRAT	4
EGI	4
EHSAN	4
EI	4
EIKA	4
EIKO	4
EILIYAH	4
EINE	4
EJDA	4
EJE	4
EJVI	4
EKATARINA	4
EKRAM	4
ELAKIYA	4
ELANA	4
ELECTRA	4
ELENA-DANIELA	4
ELFETE	4
ELHEME	4
ELICE	4
ELINGA	4
ELÍSA	4
ELITTA	4
ELIZABETE	4
ELIZAN	4
ELJESA	4
ELLAH	4
ELLAHA	4
ELLEN-GRETHE	4
ELLENOR	4
ELLICE	4
ELLIDA	4
ELSABET	4
ELSBA	4
ELSE-BIRGITTE	4
ELSE-MARI	4
ELSE-MERETHE	4
ELSJE	4
ELVANE	4
ELVIE	4
ELVIJE	4
ELYSE	4
EMILE	4
EMILEE	4
EMILIANA	4
EMILLA	4
EMILLY	4
EMMA-KIRSTINE	4
EMMALOU	4
EMMA-MARIA	4
EMMANUELA	4
EMMA-ROSA	4
EMMELIA	4
EMMILIE	4
EMNA	4
EM-ON	4
EMRA	4
ENGEL	4
ENGLY	4
ENOLA	4
ENSAF	4
ENSIEH	4
ERJONA	4
ESI	4
ESJA	4
ESMAHAN	4
ESMINA	4
ESMIRA	4
ESRANUR	4
ESSI	4
ESTERE	4
ESTER-MARIE	4
ETELKA	4
ETO	4
EUFEMIA	4
EVA-BRITT	4
EVA-LENA	4
EVA-LISA	4
EVALYN	4
EVAMARIE	4
EVERLYN	4
EVIA	4
EWA-MARIA	4
EWE	4
EWIN	4
EYDÍS	4
EYJA	4
EZANA	4
EZRA	4
FABRINA	4
FADAK	4
FADIMO	4
FAEGHEH	4
FAHMA	4
FAINA	4
FAJAR	4
FAJR	4
FAKHARA	4
FANA	4
FARESHTA	4
FARIDAH	4
FARIMAH	4
FARNOOSH	4
FARNOUSH	4
FARXIYO	4
FATANEH	4
FATAT	4
FATBARDHA	4
FATMI	4
FATUMO	4
FAWSIA	4
FAZIA	4
FAZILAT	4
FEDAA	4
FEDEN	4
FEDZIDE	4
FEIME	4
FELIZA	4
FELUCCA	4
FEMJA	4
FENGHUA	4
FENNA	4
FENNELLA	4
FERAY	4
FILIA	4
FILLORETA	4
FILUCKA	4
FIROOZEH	4
FIROZA	4
FITNETE	4
FLJORIJE	4
FLÓRA	4
FLORE	4
FLORIA	4
FLORIANE	4
FOTEINI	4
FOWSIYA	4
FRANCESKA	4
FRANCI	4
FRANSISCA	4
FREA	4
FREDERICA	4
FRÉDÉRIQUE	4
FREJDIS	4
FREWEINI	4
FRIDEL	4
FRIIA	4
FRITZA	4
FRYAL	4
FUSAKO	4
GABRIELÉ	4
GAIANE	4
GALI	4
GAYANE	4
GAYATHIRI	4
GEETHA	4
GEETHANJALI	4
GENAN	4
GENTA	4
GEOK	4
GERALYN	4
GERÐUR	4
GERTRAUDE	4
GETA	4
GEVHER	4
GHAZALE	4
GHISLAINE	4
GHITTE	4
GIAO	4
GIAU	4
GIGJA	4
GISA	4
GISELLA	4
GISKEN	4
GISLEYG	4
GIUDITTA	4
GIUSEPPA	4
GLAIZA	4
GLEN	4
GLENNY	4
GOENNA	4
GOLDI	4
GONA	4
GRACIA	4
GRETHE-LIS	4
GRITA	4
GROZDANA	4
GUDFINNA	4
GUDMUNDA	4
GUI	4
GUIYING	4
GULALA	4
GULALAY	4
GULAY	4
GULER	4
GULJAN	4
GULLBORG	4
GUNN-BRITT	4
GUNNIL	4
GUNVAD	4
GUODA	4
GURLI-MARIE	4
GURLY	4
GÜLDEREN	4
GÜLEY	4
GÜLGÜN	4
GÜLLÜZAR	4
GÜLNIHAL	4
GÜLSEM	4
GÜLSU	4
GYLVA	4
GÜLÜSAN	4
GÜNGØR	4
GYONGYI	4
GYULTEN	4
GYÖNGYI	4
GÖKCEN	4
GØNNA	4
HABIBEH	4
HADDA	4
HADIQA	4
HADIS	4
HADYA	4
HADZIJA	4
HAIYING	4
HAJAT	4
HALALA	4
HALDORA	4
HALENUR	4
HAMNAH	4
HANA'A	4
HANADE	4
HANADY	4
HANGAMA	4
HANIE	4
HANIJA	4
HANIYEH	4
HANNA-LISE	4
HANNA-MARIA	4
HANNELOA	4
HANSI	4
HANUMICA	4
HARDEEP	4
HARDY	4
HARI	4
HARLEY	4
HARRIETTE	4
HASIJE	4
HASNIA	4
HASRETA	4
HAU	4
HAYET	4
HE	4
HEELA	4
HELLEMAI	4
HELLENA	4
HELOISA	4
HELYA	4
HENDRINA	4
HERLA	4
HESNA	4
HESTER	4
HEVI	4
HIBAK	4
HIDAYA	4
HIDAYO	4
HIFSA	4
HILD	4
HILDIGERD	4
HILLA	4
HILLY	4
HITOMI	4
HIVIN	4
HLA	4
HOLIA	4
HÓLMFRIÐUR	4
HOMIRA	4
HONGXIA	4
HONGYAN	4
HOODO	4
HOSNIA	4
HOURIEH	4
HOWAIDA	4
HUDDA	4
HUGRÚN	4
HUMEYRA	4
HURIJE	4
HWEE	4
HYBEN	4
HYE	4
HÜRRIYET	4
HÜRÜ	4
IANE	4
IANI	4
IANINA	4
IBBE	4
IBET	4
IDA-CECILIE	4
IDA-KATRINE	4
IDALIA	4
IDASOFIE	4
IFAKAT	4
IFAT	4
IGBALE	4
IGBALLE	4
IGRA	4
IHSANE	4
IHSSAN	4
IINA	4
IKLAS	4
ILHANA	4
ILINKA	4
ILIRIANA	4
ILLONE	4
ILSEBIL	4
ILSEMARIE	4
ILYA	4
IM	4
IMME	4
IMONE	4
INÊS	4
INGELILL	4
INGELIN	4
INGE-LONE	4
INGE-MAJ	4
INGEMARGRETHE	4
INGEMETTE	4
INGER-GRETE	4
INGERMARGRETHE	4
INGER-MARIA	4
INGER-MERETHE	4
INGRY	4
INI	4
INTHUMATHY	4
IQRAH	4
IRIT	4
IRITH	4
ISABELITA	4
ISHTAR	4
ISHWAQ	4
ISSRA	4
ISTAR	4
ITAB	4
ITANA	4
ITIDAL	4
ITZIAR	4
IUSTINA	4
IZZA	4
JACKILYN	4
JACKLIN	4
JACKLYN	4
JACLYN	4
JACOBE	4
JACQLINE	4
JAGODINKA	4
JALDA	4
JAMNIAN	4
JANEY	4
JANKE	4
JANTIMA	4
JANUSHA	4
JAQUELIN	4
JAQUELINA	4
JARUNEE	4
JASDEEP	4
JASEMIN	4
JAVANNA	4
JAWAAHIR	4
JAYASHREE	4
JAZMINE	4
JEANNELLE	4
JEE	4
JELLA	4
JEMILA	4
JENICE	4
JENIFFER	4
JENNET	4
JENNICA	4
JENNYLYN	4
JESCA	4
JESIKA	4
JETT	4
JEVGENIA	4
JIAHUI	4
JIAJIA	4
JIANHONG	4
JIANYING	4
JIAYING	4
JIDAPA	4
JINHUA	4
JINLIAN	4
JIRAPA	4
JIVAN	4
JODI	4
JOE	4
JOHANSINE	4
JONGRAK	4
JOSEE	4
JOSEFIE	4
JOSEPHIINE	4
JOSINE	4
JOVA	4
JUDELYN	4
JULA	4
JÚLÍA	4
JULIAN	4
JULIENNE	4
JULY	4
JURATÉ	4
JUTHA	4
JUTHARAT	4
JUTTE	4
JUVELYN	4
KABITA	4
KADEK	4
KAETE	4
KAFI	4
KAHINA	4
KAINAAT	4
KAIZA	4
KAJENTHINI	4
KALAIMAGAL	4
KALAWATHY	4
KALAWIZ	4
KALTUM	4
KAMALAMBIKAI	4
KAMMILLE	4
KANAE	4
KANTA	4
KANTHIMATHY	4
KANYANAT	4
KAOUTAR	4
KARAMJIT	4
KAREEN	4
KAREN-EMILIE	4
KAREN-GRETE	4
KAREN-INGRID	4
KAREN-KATHRINE	4
KAREN-KIRSTINE	4
KAREN-LISBET	4
KARENN	4
KARIMEH	4
KARITAS	4
KARLA-SOFIE	4
KARLOTTA	4
KARÓLÍNA	4
KARREN	4
KARTA	4
KARYNA	4
KASHMALA	4
KASTHURI	4
KATELEEN	4
KATHINA	4
KATJA-LOUISE	4
KATJANNA	4
KAUTHAR	4
KAYAL	4
KAYCEE	4
KAZHAL	4
KEFAH	4
KEI	4
KEKLIK	4
KELA	4
KELLEY	4
KELTOUM	4
KERIT	4
KERTU	4
KETI	4
KETSARIN	4
KHADIGA	4
KHADOUJ	4
KHALDIEH	4
KHANDA	4
KHANSA	4
KHATEMA	4
KHATOON	4
KHEIRA	4
KHEIRIE	4
KIBAR	4
KIJA	4
KIMA	4
KIMBERLIE	4
KIMMERNAQ	4
KIMYA	4
KIRTI	4
KISSE	4
KISTARAQ	4
KITI	4
KIVI	4
KIYOMI	4
KIZZIE	4
KJELLAUG	4
KJELLRUN	4
KLÁRA	4
KOHINOOR	4
KONKORDIE	4
KOSTADINKA	4
KOTRYNA	4
KOZUE	4
KRISTENSE	4
KRISTIANNE	4
KRISTIE	4
KRSTINA	4
KULUK	4
KUNA	4
KWANJAI	4
KWANRUAN	4
LADDAPORN	4
LAICA	4
LAILI	4
LAILUMA	4
LAINE	4
LAIS	4
LAJAL	4
LAKI	4
LAKKANA	4
LAMAR	4
LAMBERTA	4
LAMIYA	4
LAMOM	4
LAMYAA	4
LANG	4
LANJA	4
LANNIE	4
LARISHA	4
LAURENTIA	4
LAURIKKE	4
LAWRENCE	4
LAYBA	4
LEANDRA	4
LEANN	4
LEHNE	4
LEILI	4
LENAH	4
LENEMARIE	4
LENETT	4
LENINA	4
LEONTINE	4
LERCHE	4
LERMA	4
LETECIA	4
LETTA	4
LETTE	4
LEVA	4
LI-ANN	4
LIBBE	4
LICY	4
LIDDA	4
LIDDE	4
LIE	4
LIEKE	4
LIESEL	4
LIFFA	4
LIIZA	4
LIJA	4
LILLIANA	4
LILLITH	4
LIMAR	4
LIMING	4
LINDA-MARIA	4
LINDE	4
LINE-LOUISE	4
LINETA	4
LINNY	4
LIOR	4
LIQIN	4
LIRONG	4
LISANETTE	4
LIS-ANNE	4
LIS-ANNETTE	4
LISELLE	4
LISEMARIE	4
LIXIA	4
LIYING	4
LJATIFE	4
LJILJA	4
LOLLI	4
LONG	4
LONGINA	4
LORY	4
LOTTEN	4
LOUISE-AMALIE	4
LOVE	4
LUBICA	4
LUBOV	4
LUBOVA	4
LUCICA	4
LUCIENE	4
LUCKA	4
LUJAIN	4
LULLA	4
LUMI	4
LUPE	4
LYLY	4
LYZET	4
MAAME	4
MAANNGUAQ	4
MABELLE	4
MACHIKO	4
MACHOZI	4
MADE	4
MADENA	4
MADHAVI	4
MADIA	4
MADOKA	4
MADZIDE	4
MAEDEH	4
MAËLLE	4
MAGALIE	4
MAGEDA	4
MAHASEN	4
MAHGUL	4
MAHIDE	4
MAHIK	4
MAHJABEEN	4
MAHVISH	4
MAHWASH	4
MAHYA	4
MAICHEN	4
MAIJU	4
MAINA	4
MAIRI	4
MAISHA	4
MAISOON	4
MAISSON	4
MAJBRITTE	4
MAJE	4
MAJLA	4
MAJNA	4
MAJORIE	4
MAKFIRE	4
MALAKI	4
MALEEN	4
MALEK	4
MALFRID	4
MALIKKA	4
MALOUCCA	4
MALVINE	4
MANASA	4
MANCHULA	4
MANEEWAN	4
MANETTE	4
MANI	4
MANITA	4
MANIZHEH	4
MANOLYA	4
MANZAR	4
MAR	4
MARCHELLA	4
MARDIN	4
MAREE	4
MARENLISE	4
MAREN-SOFIE	4
MARENTE	4
MARETA	4
MARGARITHA	4
MARGRITH	4
MARGUERITHE	4
MARGUERITTE	4
MARIA-CHRISTINE	4
MARIA-LOUISA	4
MARIAMU	4
MARIANELA	4
MARIANGELA	4
MARIA-PIA	4
MARICICA	4
MARICON	4
MARIE-	4
MARIE-KRISTINE	4
MARIELUISE	4
MARIE-NOËLLE	4
MARIET	4
MARILU	4
MARINEL	4
MARISELA	4
MARITT	4
MARIYAH	4
MARIYE	4
MARJANEH	4
MARJOLAINE	4
MARJOLEIN	4
MARKÉTA	4
MARLISE	4
MARRI	4
MARTJE	4
MARVEL	4
MARVIE	4
MARYIA	4
MARYJANE	4
MARYROSE	4
MARYSE	4
MARYUM	4
MARZIYEH	4
MASAL	4
MASOMEH	4
MASTOORA	4
MASTORA	4
MASUKA	4
MASUMEH	4
MATA	4
MATTHANA	4
MAWA	4
MAWAHIB	4
MAXI	4
MAXIMA	4
MAYA-SOFIA	4
MAYDA	4
MAYLEN	4
MAYLENE	4
MAYSSOUN	4
MEHAR	4
MEHIBE	4
MEJREME	4
MELDRED	4
MELIAH	4
MELISSE	4
MELITHA	4
MELIZA	4
MELKORKA	4
MELLA	4
MELLANI	4
MELLIE	4
MELLY	4
MEMNUN	4
MEMORY	4
MEMUNA	4
MENAKA	4
MENNAH	4
MERA	4
MERGYUL	4
MERKA	4
MERLI	4
MERON	4
MERVA	4
MERVI	4
MESHAL	4
METHILDE	4
METT	4
METTEA	4
METTELIVA	4
MEY	4
MIAAD	4
MIAMAIA	4
MICOL	4
MIDHETA	4
MIGNON	4
MIHAELA-FLORENTINA	4
MIHO	4
MIINA	4
MIKICA	4
MIKKELA	4
MILINA	4
MILLE-MAJA	4
MILLE-MY	4
MILLI	4
MILOU	4
MILUNKA	4
MINAH	4
MINEVER	4
MINYI	4
MIOARA	4
MIRAB	4
MIRABELL	4
MIRAL	4
MIRAN	4
MIRIANA	4
MIRLA	4
MIRLJINDA	4
MIRVA	4
MIRYAM	4
MISA	4
MISHEL	4
MISS	4
MITCI	4
MITHRA	4
MITZA	4
MIX	4
MOLOUK	4
MOMENA	4
MONERA	4
MONITA	4
MORVARID	4
MOUNTAHA	4
MUALLA	4
MULIJA	4
MULU	4
MUNEEZA	4
MUNERA	4
MUNIR	4
MUQADAS	4
MUSHTAAQ	4
MWAMINI	4
MYANNE	4
MYRLI	4
MYRTHLE	4
MÜRVET	4
MÆRTHA	4
NAAMA	4
NABANITA	4
NABEEHA	4
NABILAH	4
NACERA	4
NACIIMO	4
NADEGE	4
NADIDE	4
NADIIRA	4
NADJIA	4
NAFISAH	4
NAFISSA	4
NAGLA	4
NAGMA	4
NAGULESWARY	4
NAHIDEH	4
NAHREN	4
NAJAGTA	4
NAJANGUAQ	4
NAJARAK	4
NAJATE	4
NAJEBA	4
NAJIEH	4
NAJILA	4
NAMFON	4
NAMIKO	4
NAMIRA	4
NAMKA	4
NANE	4
NANNAH	4
NANNA-MARIA	4
NANNA-SOPHIE	4
NANNETTE	4
NANSI	4
NANZY	4
NAO	4
NAPAT	4
NAPHA	4
NAR	4
NARA	4
NARAM	4
NAREERAT	4
NARINDER	4
NARMEN	4
NASHWA	4
NASIBE	4
NASREN	4
NASTASSJA	4
NASTEEHO	4
NASTEXO	4
NAT	4
NATA	4
NATÁLIA	4
NATHALEE	4
NATNICHA	4
NATTALI	4
NATTHA	4
NATTHAKAN	4
NAVA	4
NAVIDA	4
NAVJOT	4
NAWARAT	4
NAYAH	4
NAYYAB	4
NAZE	4
NAZIFEH	4
NEDAA	4
NEDZADA	4
NEDZMIE	4
NEEMAT	4
NEETA	4
NEJME	4
NELITA	4
NEMAT	4
NESLI	4
NESSRIN	4
NETHA	4
NEWSHA	4
NEZIHAT	4
NGHIEM	4
NGOAN	4
NGOZI	4
NGUYÊN	4
NIBAL	4
NIBRAS	4
NICCA	4
NICCIE	4
NICKY	4
NICO	4
NICOLL	4
NIDIA	4
NIELDA	4
NIEVES	4
NIGORA	4
NIHAYET	4
NIKOLETTE	4
NIKOU	4
NILGÜL	4
NILIMA	4
NILO	4
NIMRAH	4
NÍNA	4
NINETTA	4
NIOBE	4
NISHANI	4
NISHANTHINI	4
NISHANTI	4
NISSINE	4
NISSRINE	4
NIT	4
NITHIYA	4
NIYA	4
NIZITA	4
NJOMZA	4
NOAM	4
NOMEDA	4
NONG	4
NONIE	4
NOSHIN	4
NOURIA	4
NOURJAN	4
NUDRAT	4
NUHAD	4
NUKANNGUAQ	4
NUNE	4
NUNU	4
NUOR	4
NURDAGÜL	4
NUSAIBAH	4
NWE	4
ODDLAUG	4
ODINE	4
OLEVINA	4
OLISE	4
OLY	4
OMAIRA	4
OMNIA	4
ONSE	4
ONUMA	4
ORAPHIN	4
ORTRUD	4
OSLA	4
OSOB	4
OTTA	4
OTTINE	4
OTYLIA	4
OUAFAA	4
OUAFAE	4
OUARDA	4
PAARMA	4
PAKEEZAH	4
PANAN	4
PANATDA	4
PANINGUAK	4
PANNA	4
PAPRICA	4
PARASKEVI	4
PARMILA	4
PARVINDER	4
PATCHARAPORN	4
PATRÍCIA	4
PATRICIE	4
PATRYCIA	4
PATTI	4
PAULIINA	4
PAYAM	4
PAZ	4
PEARLY	4
PENDIJE	4
PENÉLOPE	4
PENINAH	4
PERI	4
PERIVAN	4
PERIZAN	4
PERSIA	4
PETIMAT	4
PETINA	4
PETRUSJKA	4
PHAIWAN	4
PHAWINEE	4
PHIKUN	4
PHILOMENA	4
PIAN	4
PIE	4
PIER	4
PIMCHANOK	4
PINA	4
PINELOPI	4
PIRAVEENA	4
PIYADA	4
PIYATHIDA	4
PIYAWAN	4
POH	4
POLONA	4
POURANDOKHT	4
POVLINE	4
PRITI	4
PROMILA	4
PUJA	4
PUNEH	4
PUNITHAVATHY	4
PURITY	4
PUSHPALATHA	4
PUVANESWARY	4
PYLLE	4
QADRO	4
QALI	4
QIAO	4
QUAN	4
QUN	4
QURATULAIN	4
